person_age,annual_inc,home_ownership,employment_length,loan_intent,loan_grade,loan_amt,interest_rate,target_flag,income_ratio,employment_type,residence_type,credit_score,monthly_income
24,80000.0,rent,6.0,education,a,25000.0,6.62,1,0.31,self_emp,urban,,1680.0
51,67619.0,mortgage,11.0,personal,c,15000.0,13.11,0,0.22,employed,urban,590.0,1500.0
31,95000.0,rent,3.0,homeimprovement,d,24000.0,13.67,0,0.25,employed,rural,751.0,6300.0
27,90000.0,mortgage,8.0,debtconsolidation,a,12000.0,7.29,0,0.13,employed,urban,707.0,6000.0
24,75000.0,mortgage,4.0,homeimprovement,a,15000.0,6.03,0,0.2,employed,rural,871.0,4020.0
25,,rent,9.0,education,b,12000.0,10.65,0,0.22,employed,rural,577.0,3180.0
26,111000.0,rent,,homeimprovement,b,7200.0,12.18,0,0.06,employed,rural,515.0,1500.0
22,63000.0,mortgage,6.0,venture,a,,,0,0.13,employed,urban,613.0,9180.0
28,68000.0,mortgage,12.0,venture,c,3250.0,13.23,0,0.05,employed,urban,,2700.0
22,24000.0,rent,,debtconsolidation,a,,,1,0.42,self_emp,urban,824.0,2880.0
26,,rent,1.0,education,a,3000.0,9.32,0,0.01,employed,urban,,0.0
24,45000.0,mortgage,5.0,education,a,5000.0,,0,0.11,self_emp,urban,593.0,11580.0
34,31500.0,mortgage,16.0,personal,b,6000.0,,0,0.19,self-employed,urban,502.0,3480.0
23,102000.0,mortgage,,personal,a,35000.0,7.9,0,0.34,employed,rural,567.0,3660.0
24,90000.0,rent,4.0,personal,b,12000.0,9.91,0,0.13,employed,rural,668.0,7380.0
28,,own,7.0,education,b,4000.0,11.49,0,0.11,employed,rural,859.0,2280.0
25,109000.0,mortgage,9.0,debtconsolidation,a,14000.0,,0,0.13,self_emp,urban,841.0,1500.0
31,121000.0,mortgage,15.0,debtconsolidation,c,25000.0,12.73,0,0.21,self_emp,urban,795.0,4380.0
27,,mortgage,1.0,homeimprovement,c,15000.0,12.84,0,0.15,self-employed,urban,,7140.0
24,50000.0,mortgage,8.0,medical,a,12000.0,5.42,0,0.24,employed,rural,751.0,2940.0
37,28800.0,mortgage,,venture,a,4000.0,6.54,0,0.14,self-employed,rural,659.0,3480.0
26,84000.0,mortgage,10.0,personal,b,,9.96,0,0.06,self_emp,rural,766.0,300.0
22,23000.0,rent,,medical,c,4850.0,14.27,0,0.21,self_emp,urban,719.0,1860.0
29,28800.0,rent,1.0,venture,a,1400.0,7.9,0,0.05,employed,rural,695.0,5340.0
27,48000.0,rent,,medical,a,2800.0,7.49,0,0.06,employed,urban,679.0,4140.0
26,93000.0,mortgage,4.0,personal,c,,,0,0.06,self_emp,rural,565.0,4380.0
23,44400.0,rent,0.0,venture,b,1500.0,11.63,0,0.03,employed,rural,797.0,4380.0
26,25000.0,rent,,medical,c,,14.65,0,0.04,employed,urban,617.0,14820.0
23,35400.0,rent,4.0,venture,b,9600.0,11.89,0,0.27,self-employed,rural,551.0,2040.0
23,33000.0,rent,3.0,education,a,1200.0,8.32,0,0.04,employed,urban,862.0,4140.0
35,56000.0,mortgage,0.0,debtconsolidation,a,12000.0,,0,0.21,self_emp,rural,806.0,2940.0
27,78000.0,mortgage,0.0,homeimprovement,a,5000.0,5.42,0,0.06,self_emp,urban,851.0,7080.0
24,47000.0,rent,,venture,a,7000.0,6.62,0,0.15,employed,urban,,4140.0
22,57160.0,rent,2.0,medical,b,1500.0,11.36,0,0.03,self_emp,rural,686.0,16020.0
27,35000.0,rent,5.0,venture,c,10000.0,13.48,0,0.29,self_emp,urban,630.0,8820.0
22,65000.0,rent,,debtconsolidation,c,12000.0,,0,0.18,self_emp,rural,733.0,7500.0
25,40000.0,rent,0.0,medical,c,4700.0,12.09,0,0.12,employed,rural,631.0,10080.0
26,49200.0,mortgage,8.0,education,a,4800.0,6.17,0,0.1,self_emp,rural,890.0,3600.0
24,64000.0,mortgage,8.0,venture,b,4800.0,12.21,0,0.07,employed,rural,849.0,5640.0
29,54099.0,mortgage,2.0,debtconsolidation,b,21000.0,9.96,0,0.39,self_emp,urban,763.0,1500.0
28,,rent,1.0,medical,c,4800.0,12.61,0,0.13,self-employed,urban,512.0,9840.0
22,43000.0,rent,5.0,venture,b,2400.0,10.99,0,0.06,self_emp,urban,676.0,10380.0
32,83000.0,rent,6.0,personal,e,20000.0,14.38,0,0.24,self_emp,urban,658.0,1500.0
22,30000.0,rent,1.0,personal,b,5500.0,12.53,0,0.18,employed,urban,612.0,1560.0
27,110000.0,mortgage,11.0,homeimprovement,a,3600.0,6.03,0,0.03,employed,rural,,5220.0
29,118400.0,mortgage,11.0,education,a,35000.0,7.9,0,0.3,employed,rural,,5280.0
23,75000.0,rent,4.0,medical,b,15000.0,,0,0.2,employed,urban,725.0,1500.0
28,83004.0,rent,3.0,debtconsolidation,b,10000.0,11.86,0,0.12,self_emp,urban,766.0,10800.0
23,22790.0,rent,7.0,venture,a,2400.0,,0,0.11,self-employed,urban,687.0,8460.0
30,52000.0,mortgage,2.0,personal,c,18500.0,10.91,0,0.36,self_emp,urban,549.0,8760.0
22,140000.0,rent,4.0,venture,c,15000.0,14.17,0,0.11,self_emp,rural,668.0,7620.0
24,79632.0,mortgage,8.0,education,c,7200.0,14.17,0,0.09,self-employed,urban,897.0,8580.0
25,90000.0,mortgage,3.0,venture,b,25000.0,10.39,0,0.28,employed,urban,803.0,3240.0
22,32400.0,mortgage,6.0,venture,b,,10.99,0,0.13,employed,rural,760.0,5700.0
24,108000.0,mortgage,4.0,personal,a,10000.0,5.99,0,0.09,employed,urban,681.0,22980.0
22,23587.0,rent,4.0,homeimprovement,b,,11.89,1,0.08,employed,rural,643.0,1500.0
25,,mortgage,2.0,debtconsolidation,c,8800.0,14.27,0,0.05,self_emp,rural,794.0,1860.0
30,54000.0,mortgage,6.0,medical,a,5375.0,,0,0.1,employed,urban,808.0,9480.0
21,74880.0,mortgage,,personal,a,8500.0,7.14,0,0.11,employed,urban,780.0,5400.0
22,75000.0,mortgage,4.0,education,c,15000.0,13.61,0,0.2,self-employed,urban,598.0,7680.0
30,67000.0,rent,2.0,venture,a,9250.0,,0,0.14,employed,urban,511.0,1500.0
32,44400.0,mortgage,5.0,homeimprovement,d,,14.84,0,0.15,employed,urban,601.0,2040.0
21,20000.0,rent,5.0,personal,c,4500.0,,0,0.23,employed,rural,804.0,12000.0
22,100000.0,rent,2.0,education,c,8450.0,12.99,0,0.08,self_emp,rural,832.0,32940.0
27,25800.0,rent,11.0,education,c,2500.0,,0,0.1,employed,urban,742.0,7080.0
23,115000.0,mortgage,3.0,education,b,13000.0,11.83,0,0.11,self_emp,urban,617.0,1620.0
35,101400.0,mortgage,11.0,personal,a,,9.32,0,0.04,self_emp,urban,642.0,6360.0
24,,mortgage,2.0,personal,d,4000.0,12.61,0,0.03,self_emp,urban,,6600.0
26,115000.0,rent,3.0,venture,b,12000.0,10.99,0,0.1,self_emp,urban,824.0,6060.0
33,97200.0,mortgage,4.0,personal,c,,12.29,0,0.21,employed,rural,722.0,4260.0
45,52680.0,rent,0.0,medical,a,13000.0,6.92,0,0.25,self-employed,rural,,5880.0
35,102000.0,rent,3.0,homeimprovement,c,20000.0,13.85,0,0.2,self_emp,rural,677.0,12540.0
27,39600.0,own,7.0,homeimprovement,a,9900.0,6.54,0,0.25,self_emp,rural,755.0,22140.0
24,60000.0,rent,4.0,medical,a,,6.54,0,0.17,employed,urban,739.0,6000.0
23,78500.0,rent,7.0,medical,c,20000.0,13.85,0,0.25,self-employed,rural,802.0,5580.0
24,56950.0,mortgage,4.0,medical,b,4500.0,10.0,1,0.07,employed,rural,761.0,7680.0
25,60000.0,rent,3.0,personal,a,17000.0,6.91,0,0.28,self-employed,rural,732.0,7740.0
32,262000.0,mortgage,12.0,medical,b,,9.91,0,0.05,self_emp,rural,,3060.0
21,45000.0,rent,3.0,medical,b,9600.0,12.18,0,0.21,employed,rural,703.0,4500.0
41,47000.0,rent,2.0,personal,a,5000.0,7.51,0,0.11,employed,rural,779.0,27000.0
23,29856.0,rent,0.0,personal,a,,,1,0.34,self_emp,urban,541.0,4500.0
30,47600.0,mortgage,6.0,education,b,23800.0,12.42,0,0.5,self_emp,rural,506.0,1680.0
26,33000.0,rent,2.0,medical,b,5000.0,12.69,0,0.15,self-employed,urban,547.0,7260.0
43,41000.0,mortgage,7.0,medical,c,6000.0,13.22,0,0.15,self_emp,rural,882.0,2880.0
27,112548.0,mortgage,,venture,a,24000.0,,0,0.21,employed,urban,,6660.0
30,36000.0,mortgage,,venture,a,3000.0,6.39,0,0.08,employed,urban,730.0,3360.0
35,72000.0,mortgage,3.0,medical,a,,6.62,0,0.18,employed,rural,,3720.0
25,72000.0,rent,0.0,medical,a,17000.0,7.88,0,0.24,employed,rural,816.0,9000.0
23,85000.0,rent,5.0,debtconsolidation,a,10000.0,6.17,0,0.12,self-employed,urban,849.0,1500.0
24,72444.0,mortgage,,education,b,25000.0,10.74,0,0.35,employed,urban,638.0,8940.0
26,,rent,,venture,b,7500.0,10.59,0,0.21,employed,urban,546.0,2400.0
48,54000.0,mortgage,1.0,homeimprovement,a,2000.0,5.99,0,0.04,self-employed,rural,,1740.0
29,220000.0,mortgage,13.0,debtconsolidation,b,8500.0,10.37,0,0.04,employed,rural,627.0,7440.0
36,34000.0,mortgage,2.0,venture,b,5000.0,10.65,0,0.15,employed,rural,571.0,1020.0
26,83957.0,mortgage,,medical,a,3000.0,8.94,0,0.04,employed,urban,811.0,2940.0
39,156000.0,mortgage,,debtconsolidation,b,15000.0,11.89,0,0.1,self-employed,urban,,3420.0
24,53636.0,rent,8.0,education,b,4000.0,10.62,0,0.07,self-employed,rural,671.0,6360.0
22,45000.0,mortgage,3.0,education,c,3000.0,,0,0.07,employed,rural,,10260.0
30,100000.0,mortgage,13.0,personal,a,10000.0,6.17,0,0.1,self_emp,urban,548.0,4920.0
34,110000.0,mortgage,15.0,education,b,6000.0,9.45,0,0.05,employed,rural,,1380.0
27,,rent,4.0,personal,d,5000.0,15.21,0,0.15,employed,urban,,6420.0
31,,rent,1.0,homeimprovement,c,8000.0,14.65,0,0.11,self_emp,rural,540.0,13080.0
33,53000.0,rent,,homeimprovement,b,,9.99,0,0.05,self_emp,rural,708.0,9300.0
30,60000.0,mortgage,,homeimprovement,a,4200.0,,0,0.07,self_emp,rural,,5820.0
21,125000.0,mortgage,0.0,personal,a,10000.0,7.51,0,0.08,self_emp,urban,781.0,1800.0
23,87000.0,mortgage,,education,a,3500.0,9.32,0,0.04,employed,urban,,9960.0
25,155000.0,mortgage,8.0,personal,c,10000.0,13.06,0,0.06,employed,urban,511.0,21600.0
24,37000.0,rent,,personal,b,7000.0,9.99,0,0.19,self_emp,rural,604.0,7860.0
26,94500.0,own,10.0,venture,a,2000.0,,0,0.02,self-employed,urban,,8340.0
23,,mortgage,0.0,education,b,,11.89,0,0.37,self-employed,rural,778.0,3960.0
32,230000.0,rent,16.0,homeimprovement,a,35000.0,,0,0.15,self_emp,urban,,4620.0
32,106000.0,rent,,debtconsolidation,e,25000.0,16.63,1,0.24,self-employed,urban,,8640.0
24,80000.0,mortgage,8.0,personal,c,12000.0,13.48,0,0.15,employed,urban,,5400.0
25,20000.0,rent,2.0,venture,a,4000.0,7.29,0,0.2,self-employed,rural,730.0,6120.0
26,173000.0,mortgage,0.0,personal,a,10000.0,,0,0.06,self-employed,urban,,2280.0
39,65000.0,rent,4.0,homeimprovement,b,16000.0,11.83,0,0.25,self_emp,rural,877.0,16080.0
30,134500.0,mortgage,9.0,debtconsolidation,c,,15.96,0,0.18,employed,urban,794.0,2400.0
26,60000.0,mortgage,0.0,personal,a,9800.0,,0,0.16,self-employed,rural,711.0,6060.0
37,124000.0,mortgage,4.0,homeimprovement,e,30000.0,17.99,0,0.24,self-employed,rural,749.0,3660.0
23,41000.0,rent,7.0,personal,a,4700.0,7.9,0,0.11,employed,urban,651.0,3540.0
27,60000.0,mortgage,,education,c,5000.0,12.73,0,0.08,self_emp,urban,,13500.0
24,95000.0,own,8.0,education,e,25000.0,16.32,0,0.26,employed,urban,,13620.0
29,47000.0,rent,2.0,education,b,7000.0,10.36,0,0.15,employed,urban,681.0,6900.0
44,57700.0,mortgage,4.0,medical,a,3600.0,6.99,0,0.06,self-employed,rural,840.0,3360.0
23,60000.0,rent,8.0,venture,a,,9.07,0,0.13,employed,urban,733.0,1500.0
27,70000.0,rent,,homeimprovement,d,8000.0,12.92,0,0.11,self-employed,rural,,11280.0
24,55000.0,rent,2.0,homeimprovement,c,9000.0,14.72,0,0.16,employed,rural,806.0,5580.0
22,26000.0,rent,2.0,medical,a,3900.0,7.51,0,0.15,employed,urban,637.0,5760.0
30,60000.0,rent,1.0,homeimprovement,c,,13.84,0,0.2,self_emp,urban,,2460.0
24,60000.0,rent,4.0,venture,a,5850.0,7.49,0,0.1,employed,urban,594.0,2160.0
26,100000.0,mortgage,5.0,debtconsolidation,b,,10.99,0,0.24,self_emp,rural,731.0,7560.0
35,148000.0,mortgage,19.0,debtconsolidation,d,25000.0,14.62,1,0.17,employed,rural,777.0,5820.0
21,24000.0,own,2.0,personal,b,7000.0,11.86,0,0.29,self-employed,rural,855.0,8460.0
28,112000.0,mortgage,9.0,homeimprovement,b,15000.0,11.12,0,0.13,employed,urban,573.0,4800.0
21,60000.0,rent,2.0,education,b,8000.0,11.26,0,0.13,self-employed,urban,687.0,1500.0
22,66000.0,mortgage,4.0,debtconsolidation,a,2700.0,6.76,0,0.04,self_emp,rural,600.0,1500.0
35,39800.0,rent,5.0,debtconsolidation,b,,11.71,0,0.06,employed,urban,,2160.0
21,42000.0,rent,,education,a,5000.0,9.32,0,0.12,employed,urban,631.0,12240.0
21,,rent,3.0,medical,b,3200.0,11.14,0,0.11,self_emp,urban,882.0,1140.0
22,50000.0,mortgage,6.0,personal,a,,6.03,0,0.16,employed,rural,621.0,4860.0
22,45000.0,rent,7.0,personal,a,9000.0,7.9,0,0.2,employed,rural,666.0,7140.0
33,43000.0,rent,2.0,education,a,7000.0,7.88,0,0.16,employed,rural,719.0,7620.0
23,130104.0,mortgage,7.0,venture,a,24000.0,6.54,0,0.18,employed,urban,541.0,1500.0
22,73700.0,rent,3.0,education,f,8800.0,18.21,0,0.12,self-employed,urban,776.0,5700.0
27,61000.0,rent,1.0,venture,b,12000.0,12.21,0,0.2,self_emp,urban,673.0,10860.0
34,91000.0,mortgage,,medical,b,15000.0,,0,0.16,employed,urban,830.0,7140.0
27,40000.0,rent,4.0,education,c,6125.0,,0,0.15,employed,rural,660.0,4500.0
22,68000.0,mortgage,6.0,education,a,,6.39,0,0.05,self-employed,urban,605.0,5100.0
29,91200.0,mortgage,,personal,b,,,0,0.02,self_emp,urban,639.0,3780.0
34,80300.0,mortgage,3.0,personal,c,15000.0,12.73,0,0.19,self-employed,urban,557.0,4200.0
25,42769.0,rent,3.0,education,a,1500.0,7.49,0,0.04,self_emp,urban,748.0,7200.0
29,63500.0,rent,4.0,debtconsolidation,b,,11.83,0,0.03,self-employed,urban,628.0,15300.0
27,48000.0,rent,,debtconsolidation,b,10000.0,10.62,0,0.21,employed,rural,771.0,6360.0
35,85000.0,mortgage,2.0,medical,b,14000.0,,0,0.16,employed,rural,713.0,6780.0
24,29000.0,rent,4.0,medical,d,14400.0,15.7,1,0.5,employed,urban,532.0,9660.0
33,125000.0,mortgage,8.0,homeimprovement,a,,,0,0.09,self_emp,urban,764.0,6000.0
25,70200.0,rent,9.0,education,e,18000.0,16.45,0,0.26,self_emp,rural,633.0,7620.0
38,104800.0,mortgage,6.0,venture,a,14000.0,6.03,0,0.13,employed,urban,837.0,8040.0
28,230000.0,mortgage,12.0,debtconsolidation,b,10000.0,10.95,0,0.04,employed,urban,504.0,12300.0
22,51600.0,mortgage,6.0,education,b,4200.0,10.59,0,0.08,employed,rural,603.0,9720.0
24,40000.0,mortgage,5.0,venture,a,8000.0,,0,0.2,self_emp,rural,834.0,6900.0
29,48880.0,rent,3.0,personal,b,14000.0,10.65,0,0.29,employed,rural,650.0,1500.0
23,,rent,5.0,personal,b,,9.63,0,0.21,employed,urban,,8100.0
23,40000.0,rent,5.0,debtconsolidation,b,2000.0,11.71,0,0.05,employed,urban,611.0,3840.0
31,124992.0,mortgage,15.0,debtconsolidation,a,24000.0,8.49,0,0.19,self_emp,rural,,9420.0
24,,rent,3.0,venture,a,5000.0,7.14,0,0.2,employed,urban,841.0,4200.0
24,75000.0,rent,5.0,homeimprovement,a,,8.94,0,0.02,employed,rural,678.0,14460.0
25,94400.0,mortgage,4.0,personal,a,35000.0,7.49,0,0.37,employed,urban,782.0,3540.0
29,65000.0,rent,5.0,venture,b,15000.0,11.83,0,0.23,employed,urban,683.0,12480.0
27,35000.0,rent,,personal,a,4200.0,,0,0.12,self_emp,rural,565.0,1500.0
21,34000.0,rent,5.0,homeimprovement,b,1200.0,12.69,1,0.04,employed,rural,710.0,7200.0
25,80000.0,mortgage,7.0,homeimprovement,a,6000.0,7.9,0,0.07,employed,urban,828.0,10200.0
32,,mortgage,4.0,debtconsolidation,b,6400.0,,0,0.09,employed,urban,838.0,4560.0
25,108000.0,mortgage,5.0,venture,a,10000.0,7.88,0,0.09,self_emp,urban,813.0,2760.0
23,69000.0,rent,0.0,medical,a,1000.0,,0,0.01,employed,rural,,2160.0
22,60000.0,mortgage,6.0,medical,a,7000.0,7.14,0,0.12,self_emp,rural,609.0,6480.0
26,30000.0,rent,1.0,medical,b,2300.0,10.99,0,0.08,self-employed,rural,541.0,1500.0
31,54000.0,rent,2.0,debtconsolidation,a,1400.0,,0,0.03,employed,urban,763.0,16560.0
36,42000.0,rent,2.0,venture,b,2000.0,,0,0.05,employed,urban,744.0,1500.0
25,36000.0,rent,1.0,medical,b,6600.0,11.49,0,0.18,employed,urban,,5160.0
29,,mortgage,2.0,venture,c,5000.0,11.97,0,0.1,employed,rural,510.0,2880.0
24,70000.0,mortgage,2.0,medical,c,10000.0,13.49,0,0.14,self_emp,rural,553.0,1380.0
23,150000.0,mortgage,7.0,medical,b,30000.0,9.99,0,0.2,self_emp,urban,500.0,5100.0
27,90000.0,mortgage,2.0,personal,e,20000.0,16.7,0,0.22,self_emp,rural,518.0,4920.0
26,22800.0,rent,4.0,personal,c,5000.0,13.57,0,0.22,self-employed,rural,638.0,8040.0
27,,rent,4.0,venture,a,10000.0,7.49,0,0.11,employed,urban,,7200.0
44,,mortgage,4.0,personal,b,7000.0,,0,0.08,employed,rural,503.0,7380.0
22,51000.0,rent,6.0,debtconsolidation,b,15000.0,11.11,0,0.29,employed,rural,648.0,3960.0
25,83195.0,rent,9.0,personal,b,13000.0,11.71,0,0.16,employed,urban,510.0,8640.0
27,76000.0,mortgage,11.0,debtconsolidation,a,12000.0,,0,0.16,self-employed,rural,674.0,7620.0
32,100000.0,mortgage,4.0,venture,a,9500.0,5.79,0,0.1,self-employed,urban,660.0,6900.0
23,40000.0,rent,2.0,education,a,1000.0,6.03,0,0.03,employed,urban,621.0,16200.0
22,74000.0,rent,,debtconsolidation,d,24250.0,15.65,1,0.33,employed,urban,545.0,4320.0
26,36000.0,mortgage,6.0,personal,a,5175.0,6.03,0,0.14,self_emp,rural,889.0,1380.0
25,50000.0,mortgage,5.0,debtconsolidation,a,8000.0,5.42,0,0.16,employed,urban,624.0,2220.0
31,45000.0,mortgage,15.0,homeimprovement,c,15000.0,13.06,0,0.33,employed,rural,664.0,7080.0
36,72000.0,rent,8.0,personal,b,,11.49,0,0.14,self-employed,rural,748.0,10140.0
23,27252.0,rent,3.0,personal,c,5800.0,,0,0.21,employed,rural,775.0,3660.0
29,51996.0,rent,,debtconsolidation,c,2000.0,13.72,0,0.04,employed,rural,844.0,6420.0
24,87000.0,mortgage,7.0,debtconsolidation,b,25000.0,10.99,0,0.29,employed,rural,883.0,3180.0
23,,mortgage,8.0,education,b,14075.0,9.91,0,0.24,self-employed,rural,564.0,5280.0
23,43000.0,rent,3.0,debtconsolidation,b,8000.0,10.37,0,0.19,self_emp,rural,817.0,4380.0
31,56000.0,rent,9.0,homeimprovement,a,4000.0,5.79,0,0.07,employed,rural,742.0,8220.0
25,,mortgage,9.0,debtconsolidation,a,15000.0,6.17,0,0.15,self-employed,rural,666.0,4500.0
24,22000.0,mortgage,8.0,personal,a,8000.0,5.42,0,0.36,employed,rural,764.0,4440.0
23,72000.0,rent,4.0,debtconsolidation,c,10000.0,13.85,0,0.14,employed,urban,559.0,8460.0
37,52000.0,rent,0.0,venture,c,14000.0,13.16,0,0.27,self-employed,urban,548.0,5700.0
23,45000.0,mortgage,4.0,venture,c,8650.0,14.27,0,0.19,self_emp,urban,658.0,9000.0
25,70000.0,rent,6.0,venture,b,12000.0,12.18,0,0.17,self-employed,urban,619.0,6360.0
23,75000.0,rent,1.0,venture,a,6000.0,6.99,0,0.08,employed,urban,509.0,6000.0
28,,mortgage,4.0,education,b,5000.0,9.91,0,0.05,employed,urban,644.0,8460.0
23,,mortgage,7.0,education,b,1500.0,11.12,0,0.02,self_emp,rural,599.0,2820.0
25,63000.0,rent,1.0,debtconsolidation,c,12000.0,14.26,0,0.19,self_emp,urban,601.0,5940.0
22,60000.0,mortgage,6.0,education,b,16800.0,11.99,0,0.28,employed,rural,574.0,3180.0
21,38400.0,own,0.0,venture,c,12200.0,,0,0.32,employed,rural,836.0,8940.0
25,100000.0,mortgage,9.0,education,c,7500.0,13.99,0,0.07,employed,rural,796.0,2160.0
24,36600.0,rent,4.0,debtconsolidation,b,3000.0,9.33,0,0.08,employed,urban,681.0,17340.0
26,,mortgage,,homeimprovement,a,,,0,0.11,employed,urban,,4920.0
26,70000.0,rent,3.0,personal,d,5000.0,,0,0.07,employed,urban,739.0,10680.0
29,120000.0,mortgage,3.0,debtconsolidation,c,6250.0,12.53,0,0.05,employed,urban,795.0,12960.0
24,40000.0,rent,5.0,personal,b,10000.0,11.99,0,0.25,employed,rural,698.0,3600.0
21,65000.0,rent,,education,b,10000.0,9.99,0,0.15,self_emp,urban,551.0,9840.0
27,49000.0,rent,,medical,b,11000.0,,0,0.22,self_emp,rural,571.0,3420.0
25,65004.0,rent,10.0,medical,b,,10.08,0,0.04,employed,rural,699.0,6780.0
28,63000.0,mortgage,7.0,homeimprovement,c,,14.79,0,0.1,employed,urban,719.0,10980.0
22,96000.0,mortgage,2.0,education,a,12000.0,,0,0.13,self-employed,rural,895.0,2460.0
29,,mortgage,3.0,venture,a,6000.0,6.92,0,0.06,employed,rural,854.0,2880.0
28,40000.0,rent,,personal,b,1000.0,9.88,0,0.03,employed,urban,647.0,1500.0
23,30000.0,rent,0.0,education,b,4275.0,11.86,0,0.14,self_emp,urban,795.0,6600.0
24,100000.0,rent,1.0,personal,c,10200.0,12.99,0,0.1,employed,rural,595.0,9660.0
25,27600.0,rent,2.0,medical,b,7000.0,9.76,0,0.25,employed,rural,,2700.0
25,90000.0,rent,9.0,homeimprovement,c,6000.0,13.49,0,0.07,self_emp,rural,526.0,4260.0
25,125000.0,mortgage,6.0,medical,a,8000.0,9.63,0,0.06,self-employed,rural,681.0,14700.0
27,35000.0,rent,1.0,venture,a,3500.0,8.59,0,0.1,self-employed,urban,813.0,8520.0
41,69350.0,rent,5.0,education,a,10800.0,5.42,0,0.16,self_emp,urban,,3840.0
25,77004.0,mortgage,9.0,personal,b,15000.0,9.63,0,0.19,self-employed,urban,755.0,3360.0
30,35000.0,rent,,personal,b,1000.0,10.36,0,0.03,self_emp,rural,700.0,7200.0
27,130000.0,mortgage,5.0,homeimprovement,a,15000.0,5.79,0,0.12,employed,rural,523.0,20940.0
26,156000.0,mortgage,6.0,venture,c,9600.0,14.27,0,0.06,employed,rural,567.0,5040.0
26,38400.0,own,0.0,homeimprovement,b,7000.0,12.69,0,0.18,self_emp,urban,533.0,11100.0
22,,mortgage,6.0,education,a,7500.0,,0,0.07,employed,urban,838.0,8700.0
34,80000.0,mortgage,7.0,education,b,19000.0,10.62,0,0.24,employed,urban,757.0,9600.0
22,60000.0,rent,0.0,education,c,4400.0,15.23,0,0.07,self-employed,rural,674.0,3840.0
37,72800.0,mortgage,,education,b,23000.0,11.58,0,0.32,self-employed,rural,879.0,4560.0
30,,mortgage,14.0,venture,a,5000.0,6.99,0,0.05,self-employed,urban,628.0,5820.0
26,45000.0,rent,1.0,education,b,6000.0,9.91,0,0.13,self-employed,rural,550.0,0.0
25,79000.0,own,9.0,venture,b,14500.0,11.48,0,0.18,employed,rural,714.0,11520.0
22,67145.0,mortgage,2.0,education,b,10000.0,,0,0.15,employed,urban,777.0,3000.0
23,85596.0,mortgage,5.0,education,b,6000.0,10.0,0,0.07,self_emp,rural,683.0,6780.0
31,81000.0,rent,8.0,venture,c,7000.0,13.61,0,0.09,self-employed,urban,605.0,7320.0
24,49200.0,rent,8.0,venture,c,10000.0,13.49,0,0.2,self_emp,urban,826.0,7740.0
23,,mortgage,7.0,venture,a,8500.0,5.79,0,0.12,self-employed,rural,678.0,2640.0
22,67350.0,mortgage,6.0,education,d,9600.0,14.96,0,0.14,self-employed,rural,696.0,3180.0
44,61000.0,rent,2.0,debtconsolidation,d,11000.0,16.02,1,0.18,self-employed,urban,591.0,6900.0
25,38400.0,rent,2.0,education,b,4000.0,12.53,0,0.1,self-employed,urban,804.0,1500.0
34,29152.0,rent,0.0,venture,b,5000.0,10.36,0,0.17,self-employed,rural,792.0,9300.0
23,24960.0,rent,3.0,medical,b,1675.0,11.11,0,0.07,self-employed,rural,,8040.0
24,72000.0,own,8.0,homeimprovement,a,9000.0,7.49,0,0.13,self-employed,urban,674.0,16080.0
24,48000.0,mortgage,4.0,debtconsolidation,b,,,0,0.25,self-employed,rural,574.0,7020.0
26,102000.0,rent,5.0,medical,a,10000.0,8.59,0,0.1,self-employed,urban,871.0,10800.0
27,80000.0,rent,3.0,debtconsolidation,b,7500.0,12.18,0,0.09,self-employed,rural,589.0,4920.0
27,36000.0,own,4.0,medical,c,1050.0,14.72,0,0.03,self_emp,rural,757.0,4980.0
27,110000.0,rent,5.0,medical,b,18000.0,9.91,0,0.16,employed,urban,548.0,7500.0
25,135000.0,mortgage,9.0,homeimprovement,d,10000.0,15.62,0,0.07,employed,urban,748.0,16380.0
25,178364.0,mortgage,9.0,personal,e,8000.0,15.68,0,0.04,self-employed,urban,630.0,4140.0
26,113000.0,mortgage,2.0,medical,b,3200.0,,0,0.03,self-employed,rural,520.0,14520.0
36,52500.0,rent,0.0,homeimprovement,a,,5.42,0,0.04,self_emp,rural,857.0,8400.0
33,97200.0,mortgage,4.0,debtconsolidation,b,4000.0,,0,0.04,employed,rural,621.0,10320.0
34,50000.0,mortgage,,venture,c,16000.0,13.49,0,0.32,employed,urban,610.0,4260.0
30,35004.0,rent,3.0,personal,c,,12.73,0,0.1,self_emp,rural,829.0,1500.0
37,,rent,3.0,personal,b,8000.0,,0,0.24,employed,urban,781.0,2940.0
39,67000.0,mortgage,4.0,homeimprovement,b,15000.0,10.37,0,0.22,employed,urban,615.0,6420.0
22,31000.0,rent,2.0,education,a,,,0,0.21,self_emp,rural,538.0,0.0
32,,rent,16.0,debtconsolidation,a,5600.0,7.51,0,0.13,employed,urban,822.0,16320.0
27,,own,11.0,venture,c,14000.0,13.92,0,0.31,employed,urban,,4500.0
41,70800.0,rent,25.0,venture,b,10000.0,11.36,0,0.14,self-employed,rural,641.0,3180.0
50,900000.0,mortgage,11.0,debtconsolidation,b,30000.0,12.69,0,0.03,employed,rural,,4200.0
